,Unnamed: 0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic,Polarity,Predicted_Polarity
8246,8857,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,farhanaqq,did not come with the makeup remover as promised. delivery also took very long. product itself is okay.,did not come with the makeup remover as promised, IAR Sand,2.0,9/22/2019 22:13,no,quality,1,0
8247,8858,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,farhanaqq,did not come with the makeup remover as promised. delivery also took very long. product itself is okay.,delivery also took very long, IAR Sand,2.0,9/22/2019 22:13,no,delivery,0,0
8248,8859,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,farhanaqq,did not come with the makeup remover as promised. delivery also took very long. product itself is okay.,product itself is okay, IAR Sand,2.0,9/22/2019 22:13,no,no_topic,0,0
8249,8860,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,wendytan128,it is exactly as described. have been using this for some time.,it is exactly as described, IAR Sand,5.0,8/29/2019 22:39,no,no_topic,0,0
8250,8861,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,wendytan128,it is exactly as described. have been using this for some time.,have been using this for some time, IAR Sand,5.0,8/29/2019 22:39,no,quality,0,0
8251,8862,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,ngiamzeqin,"received in good condition, no damages to the packaging and products!",received in good condition no damages to the packaging and products, IAR F,5.0,8/20/2019 16:12,no,delivery,0,1
8252,8863,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,natalia2205,great product,great product, IAR Caramel,5.0,8/30/2019 18:23,no,quality,1,1
8253,8864,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,chaintay,fast delivery and receive free make-up removers as promised... good!,fast delivery and receive free make up removers as promised good, IAR Ligh,5.0,9/2/2019 23:19,no,delivery,1,1
8254,8865,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,florayxng,"2nd purchase :-) love this concealer! 
affordable during flash sales!",and purchase love this concealer, IAR Medium,5.0,7/23/2019 13:27,no,quality,1,1
8255,8866,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,florayxng,"2nd purchase :-) love this concealer! 
affordable during flash sales!",affordable during flash sales, IAR Medium,5.0,7/23/2019 13:27,no,price,1,0
8256,8867,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,janicetanwl,very happy with the purchase,very happy with the purchase, IAR Ligh,5.0,7/25/2019 4:20,no,quality,1,0
8257,8868,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,chiamien98,received them well!! delivery was quite fast too! rlly nice concealer :-),received them well, IAR Sand,5.0,8/7/2019 8:12,no,delivery,1,1
8258,8869,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,chiamien98,received them well!! delivery was quite fast too! rlly nice concealer :-),delivery was quite fast too, IAR Sand,5.0,8/7/2019 8:12,no,delivery,1,1
8259,8870,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,chiamien98,received them well!! delivery was quite fast too! rlly nice concealer :-),rely nice concealer, IAR Sand,5.0,8/7/2019 8:12,no,quality,1,1
8260,8871,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,booneyy,no comments/review is an image,no comments review is an image, IAR F,5.0,8/21/2019 22:09,no,no_topic,0,0
8261,8872,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,neezeothman,worst purchase in shopee ever! to think it's an official store and to receive such nonsense from the customer service. order took more than a month to receive and was pushed from one cs to another! feels like i'm being penalized due to item out of stock.,worst purchase in hope ever, Medium,1.0,4/15/2019 0:46,no,quality,-1,0
8262,8873,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,neezeothman,worst purchase in shopee ever! to think it's an official store and to receive such nonsense from the customer service. order took more than a month to receive and was pushed from one cs to another! feels like i'm being penalized due to item out of stock.,to think it is an official store and to receive such nonsense from the customer service, Medium,1.0,4/15/2019 0:46,no,service,0,0
8263,8874,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,neezeothman,worst purchase in shopee ever! to think it's an official store and to receive such nonsense from the customer service. order took more than a month to receive and was pushed from one cs to another! feels like i'm being penalized due to item out of stock.,order took more than a month to receive and was pushed from one cs to another, Medium,1.0,4/15/2019 0:46,no,delivery,0,0
8264,8875,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,neezeothman,worst purchase in shopee ever! to think it's an official store and to receive such nonsense from the customer service. order took more than a month to receive and was pushed from one cs to another! feels like i'm being penalized due to item out of stock.,feels like I am being penalized due to item out of stock, Medium,1.0,4/15/2019 0:46,no,quality,0,0
8265,8876,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,nuremanina,fast delivery,fast delivery, IAR Ligh,5.0,8/4/2019 10:28,no,delivery,1,1
8266,8877,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,mizfit946,good buy! this will not be my last... more to shop here 👍👍👍,good buy, IAR Medium,5.0,8/2/2019 17:19,no,quality,1,1
8267,8878,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,mizfit946,good buy! this will not be my last... more to shop here 👍👍👍,this will not be my last more to shop here, IAR Medium,5.0,8/2/2019 17:19,no,quality,0,0
8268,8879,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,limedwina94,received in good condition. delivery is abit slow but fine for me since i bought it to keep as spare.,received in good condition, IAR Ligh,5.0,5/14/2019 22:15,no,delivery,1,1
8269,8880,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,limedwina94,received in good condition. delivery is abit slow but fine for me since i bought it to keep as spare.,delivery is a bit slow but fine for me since i bought it to keep as spare, IAR Ligh,5.0,5/14/2019 22:15,no,delivery,0,0
8270,8881,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,jyyeo,no comments/review is an image,no comments review is an image, IAR Medium,5.0,3/5/2020 20:31,no,no_topic,0,0
8271,8882,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,hazwanifitri,no comments/review is an image,no comments review is an image, IAR Sand,5.0,3/6/2020 11:47,no,no_topic,0,0
8272,8883,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,nerorabbit,no comments/review is an image,no comments review is an image, IAR Sand,5.0,3/11/2020 19:51,no,no_topic,0,0
8273,8884,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,ivangvw,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,3/5/2020 20:23,no,no_topic,0,0
8274,8885,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,amandafkx,no comments/review is an image,no comments review is an image, IAR Sand,5.0,3/13/2020 0:06,no,no_topic,0,0
8275,8886,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,rooooooooo1,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,2/18/2020 11:17,no,no_topic,0,0
8276,8887,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,nazzyyyyy,no comments/review is an image,no comments review is an image, IAR Medium,5.0,3/14/2020 12:27,no,no_topic,0,0
8277,8888,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,lisah152,no comments/review is an image,no comments review is an image, IAR Medium,5.0,3/8/2020 11:55,no,no_topic,0,0
8278,8889,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,adelinesxz,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,3/12/2020 6:17,no,no_topic,0,0
8279,8890,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,hminaw,no comments/review is an image,no comments review is an image, IAR Sand,5.0,3/5/2020 20:12,no,no_topic,0,0
8280,8891,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,kirthana28,no comments/review is an image,no comments review is an image, IAR Caramel,5.0,3/7/2020 12:01,no,no_topic,0,0
8281,8892,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,xinpinglee,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,2/29/2020 15:45,no,no_topic,0,0
8282,8893,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,suliatisunardi,no comments/review is an image,no comments review is an image, IAR Honey,5.0,3/6/2020 7:28,no,no_topic,0,0
8283,8894,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,kiyodu,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,2/22/2020 15:26,no,no_topic,0,0
8284,8895,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,jyl321,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,2/21/2020 16:28,no,no_topic,0,0
8285,8896,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,anthesiis,no comments/review is an image,no comments review is an image, IAR Ligh,4.0,2/7/2020 16:58,no,no_topic,0,0
8286,8897,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,wendychioy,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,1/30/2020 22:28,no,no_topic,0,0
8287,8898,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,shxlxn,no comments/review is an image,no comments review is an image, IAR Medium,5.0,1/15/2020 23:43,no,no_topic,0,0
8288,8899,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,janezhou03,no comments/review is an image,no comments review is an image, IAR Honey,5.0,1/16/2020 19:23,no,no_topic,0,0
8289,8900,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,seewenqi,no comments/review is an image,no comments review is an image, IAR Sand,5.0,1/15/2020 7:40,no,no_topic,0,0
8290,8901,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,nurzayanah,no comments/review is an image,no comments review is an image, IAR Medium,5.0,1/9/2020 16:22,no,no_topic,0,0
8291,8902,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,barbienisa,no comments/review is an image,no comments review is an image, IAR F,5.0,1/6/2020 12:54,no,no_topic,0,0
8292,8903,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,eulazel,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,1/10/2020 0:23,no,no_topic,0,0
8293,8904,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,angelhee8,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,1/3/2020 16:21,no,no_topic,0,0
8294,8905,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,racheldaze,no comments/review is an image,no comments review is an image, IAR Sand,5.0,1/3/2020 11:23,no,no_topic,0,0
8295,8906,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,outline.sg,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,12/28/2019 9:32,no,no_topic,0,0
8296,8907,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,ellieim,no comments/review is an image,no comments review is an image, IAR F,5.0,12/31/2019 8:52,no,no_topic,0,0
8297,8908,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,salggb,no comments/review is an image,no comments review is an image, IAR Sand,5.0,12/27/2019 18:37,no,no_topic,0,0
8298,8909,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,jlohhh,no comments/review is an image,no comments review is an image, IAR Medium,5.0,12/24/2019 18:52,no,no_topic,0,0
8299,8910,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,win_win17,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,12/17/2019 18:51,no,no_topic,0,0
8300,8911,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,hasbina13,no comments/review is an image,no comments review is an image, IAR Honey,5.0,12/13/2019 23:24,no,no_topic,0,0
8301,8912,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,jovenchye,no comments/review is an image,no comments review is an image, IAR Sand,5.0,12/17/2019 19:58,no,no_topic,0,0
8302,8913,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,xuexer,no comments/review is an image,no comments review is an image, IAR Ligh,5.0,12/18/2019 23:50,no,no_topic,0,0
8303,8914,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,oreows,no comments/review is an image,no comments review is an image, IAR Sand,5.0,12/16/2019 15:58,no,no_topic,0,0
8304,8915,Shopee,Maybelline,Concealers,Maybelline Instant Age Rewind Concealer,15.9,buyfrommeeeee,no comments/review is an image,no comments review is an image, IAR Sand,5.0,12/10/2019 20:34,no,no_topic,0,0
