,Unnamed:_0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic
7750,7750,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,iamsteffian,nice packaging fast delivery,nice packaging fast delivery,Variation: 128 Warm Nude,5.0,2019-12-01 21:27:00,no,delivery
7751,7751,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,abby7ng,received fast. items as described. only sad i don't use the free gift mascara. would be better if it's a blusher :),received fast,Variation: 220 Natural Beige,5.0,2019-11-25 11:27:00,no,delivery
7752,7752,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,abby7ng,received fast. items as described. only sad i don't use the free gift mascara. would be better if it's a blusher :),items as described,Variation: 220 Natural Beige,5.0,2019-11-25 11:27:00,no,no_topic
7753,7753,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,abby7ng,received fast. items as described. only sad i don't use the free gift mascara. would be better if it's a blusher :),only sad i do not use the free gift mascara,Variation: 220 Natural Beige,5.0,2019-11-25 11:27:00,no,price
7754,7754,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,abby7ng,received fast. items as described. only sad i don't use the free gift mascara. would be better if it's a blusher :),would be better if it is a blusher,Variation: 220 Natural Beige,5.0,2019-11-25 11:27:00,no,no_topic
7755,7755,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,mxntsuga93,"item was shipped during the same day i ordered and was delivered a day after. item was my shade and came with a free mini hyper curl mascara, very cute! do note: shades swatched in the photos are not exactly true to colour, i bought shade 310 sun beige and it was not as dark as the swatch",item was shipped during the same day i ordered and was delivered a day after,Variation: 310 Sun Beige,5.0,2019-11-13 19:42:00,no,delivery
7756,7756,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,mxntsuga93,"item was shipped during the same day i ordered and was delivered a day after. item was my shade and came with a free mini hyper curl mascara, very cute! do note: shades swatched in the photos are not exactly true to colour, i bought shade 310 sun beige and it was not as dark as the swatch",item was my shade and came with a free mini hyper curl mascara very cute,Variation: 310 Sun Beige,5.0,2019-11-13 19:42:00,no,quality
7757,7757,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,mxntsuga93,"item was shipped during the same day i ordered and was delivered a day after. item was my shade and came with a free mini hyper curl mascara, very cute! do note: shades swatched in the photos are not exactly true to colour, i bought shade 310 sun beige and it was not as dark as the swatch",do note shades watched in the photos are not exactly true to colour i bought shade 310 sun beige and it was not as dark as the swatch,Variation: 310 Sun Beige,5.0,2019-11-13 19:42:00,no,quality
7758,7758,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,chewlizzie,"love the colour, fit me well but a bit liquidy. good coverage.",love the colour fit me well but a bit liquid,Variation: 115 Ivory,5.0,2019-11-21 20:24:00,no,quality
7759,7759,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,chewlizzie,"love the colour, fit me well but a bit liquidy. good coverage.",good coverage,Variation: 115 Ivory,5.0,2019-11-21 20:24:00,no,quality
7760,7760,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,shelamaris,fast delivery!,fast delivery,Variation: 220 Natural Beige,5.0,2019-11-23 15:55:00,no,delivery
7761,7761,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,kerrinkow,bought 2 bottles during 11.11 sale and each bottle is almost half the retail prices!,bought 2 bottles during 11 11 sale and each bottle is almost half the retail prices,Variation: 120 Classic Ivory,5.0,2019-11-21 12:26:00,no,price
7762,7762,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,azmiisnin,received 2 days after ordering. sealed in a bubble wrapped packaging.,received 2 days after ordering,Variation: 120 Classic Ivory,5.0,2019-11-13 14:34:00,no,delivery
7763,7763,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,azmiisnin,received 2 days after ordering. sealed in a bubble wrapped packaging.,sealed in a bubble wrapped packaging,Variation: 120 Classic Ivory,5.0,2019-11-13 14:34:00,no,delivery
7764,7764,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,pris0204,"item came so quick! in about 1 week! cant believe it! got a free mascara too. and i got the foundation at a very discounted rate. brand new, correct ordered shade. thank uuuu, will repurchase!",item came so quick,Variation: 120 Classic Ivory,5.0,2019-11-20 16:52:00,no,no_topic
7765,7765,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,pris0204,"item came so quick! in about 1 week! cant believe it! got a free mascara too. and i got the foundation at a very discounted rate. brand new, correct ordered shade. thank uuuu, will repurchase!",in about 1 week,Variation: 120 Classic Ivory,5.0,2019-11-20 16:52:00,no,no_topic
7766,7766,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,pris0204,"item came so quick! in about 1 week! cant believe it! got a free mascara too. and i got the foundation at a very discounted rate. brand new, correct ordered shade. thank uuuu, will repurchase!",cant believe it,Variation: 120 Classic Ivory,5.0,2019-11-20 16:52:00,no,no_topic
7767,7767,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,pris0204,"item came so quick! in about 1 week! cant believe it! got a free mascara too. and i got the foundation at a very discounted rate. brand new, correct ordered shade. thank uuuu, will repurchase!",got a free mascara too,Variation: 120 Classic Ivory,5.0,2019-11-20 16:52:00,no,price
7768,7768,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,pris0204,"item came so quick! in about 1 week! cant believe it! got a free mascara too. and i got the foundation at a very discounted rate. brand new, correct ordered shade. thank uuuu, will repurchase!",and i got the foundation at a very discounted rate,Variation: 120 Classic Ivory,5.0,2019-11-20 16:52:00,no,price
7769,7769,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,pris0204,"item came so quick! in about 1 week! cant believe it! got a free mascara too. and i got the foundation at a very discounted rate. brand new, correct ordered shade. thank uuuu, will repurchase!",brand new correct ordered shade,Variation: 120 Classic Ivory,5.0,2019-11-20 16:52:00,no,quality
7770,7770,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,pris0204,"item came so quick! in about 1 week! cant believe it! got a free mascara too. and i got the foundation at a very discounted rate. brand new, correct ordered shade. thank uuuu, will repurchase!",thank uu will repurchase,Variation: 120 Classic Ivory,5.0,2019-11-20 16:52:00,no,no_topic
7771,7771,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,baebhygirll,"deliver on the next day after i order , received with the free gift its a mini mascara . price is cheaper than retail , bought it for $12 plus",deliver on the next day after i order received with the free gift its a mini mascara,Variation: 310 Sun Beige,5.0,2019-11-12 14:16:00,no,delivery
7772,7772,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,baebhygirll,"deliver on the next day after i order , received with the free gift its a mini mascara . price is cheaper than retail , bought it for $12 plus",price is cheaper than retail bought it for 12 plus,Variation: 310 Sun Beige,5.0,2019-11-12 14:16:00,no,price
7773,7773,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,okaykelly,fast delivery !! good product! but have yet to use it!!! thankyou,fast delivery,Variation: 120 Classic Ivory,5.0,2019-11-16 16:56:00,no,delivery
7774,7774,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,okaykelly,fast delivery !! good product! but have yet to use it!!! thankyou,good product,Variation: 120 Classic Ivory,5.0,2019-11-16 16:56:00,no,quality
7775,7775,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,okaykelly,fast delivery !! good product! but have yet to use it!!! thankyou,but have yet to use it,Variation: 120 Classic Ivory,5.0,2019-11-16 16:56:00,no,quality
7776,7776,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,okaykelly,fast delivery !! good product! but have yet to use it!!! thankyou,thankyou,Variation: 120 Classic Ivory,5.0,2019-11-16 16:56:00,no,no_topic
7777,7777,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,hanizhalim,ordered on 10nov and received on 13nov via courier. very quick confirmation and delivery. product mfg date is 072019. item is also cheaper compared to the ones sold in drugstore. excited to try this foundation that finally comes with a pump! thank you!,ordered on nov and received on nov via courier,Variation: 228 Soft Tan,5.0,2019-11-13 15:29:00,no,delivery
7778,7778,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,hanizhalim,ordered on 10nov and received on 13nov via courier. very quick confirmation and delivery. product mfg date is 072019. item is also cheaper compared to the ones sold in drugstore. excited to try this foundation that finally comes with a pump! thank you!,very quick confirmation and delivery,Variation: 228 Soft Tan,5.0,2019-11-13 15:29:00,no,delivery
7779,7779,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,hanizhalim,ordered on 10nov and received on 13nov via courier. very quick confirmation and delivery. product mfg date is 072019. item is also cheaper compared to the ones sold in drugstore. excited to try this foundation that finally comes with a pump! thank you!,product meg date is 072019 item is also cheaper compared to the ones sold in drugstore,Variation: 228 Soft Tan,5.0,2019-11-13 15:29:00,no,quality
7780,7780,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,hanizhalim,ordered on 10nov and received on 13nov via courier. very quick confirmation and delivery. product mfg date is 072019. item is also cheaper compared to the ones sold in drugstore. excited to try this foundation that finally comes with a pump! thank you!,excited to try this foundation that finally comes with a pump,Variation: 228 Soft Tan,5.0,2019-11-13 15:29:00,no,quality
7781,7781,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,hanizhalim,ordered on 10nov and received on 13nov via courier. very quick confirmation and delivery. product mfg date is 072019. item is also cheaper compared to the ones sold in drugstore. excited to try this foundation that finally comes with a pump! thank you!,thank you,Variation: 228 Soft Tan,5.0,2019-11-13 15:29:00,no,no_topic
7782,7782,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,nxxxxhz,rcved my parcel the next day via door step delivery. 4 star cause my pores are still visible after application. the liquid foundation is lighter then face skin tone. price is cheaper compare to those 2 giant drug stores.,roved my parcel the next day via door step delivery,Variation: 220 Natural Beige,4.0,2019-11-08 23:35:00,no,delivery
7783,7783,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,nxxxxhz,rcved my parcel the next day via door step delivery. 4 star cause my pores are still visible after application. the liquid foundation is lighter then face skin tone. price is cheaper compare to those 2 giant drug stores.,4 star cause my pores are still visible after application,Variation: 220 Natural Beige,4.0,2019-11-08 23:35:00,no,quality
7784,7784,Shopee,Maybelline,Foundation,Maybelline Fit Me Matte+Poreless Foundation with Pump,13.93,nxxxxhz,rcved my parcel the next day via door step delivery. 4 star cause my pores are still visible after application. the liquid foundation is lighter then face skin tone. price is cheaper compare to those 2 giant drug stores.,the liquid foundation is lighter then face skin tone,Variation: 220 Natural Beige,4.0,2019-11-08 23:35:00,no,quality
